loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,state
17:39.9,31,1432693059,31.7660026,-106.4510884,1133.9,0,0,3,5,-9999,1432693060,-18.82401657,204.0098267,-759.994812,15.3741436,6.988797665,-1,86164.7098,0.093521118,-0.730911255,-0.651947021,86164.67172,-0.013110476,-0.047739826,0.033685259,86164.67172,0.205813837,0.149364911,0.84604051,-0.010527733,-0.050265159,0.040997755,-0.009207059,0.017322825,-0.007682589,XArbitraryZVertical,0.400217342,0.109729128,0.123877214,0.901354555,0.098654076,-0.748661339,-0.655571222,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.0,32,1432693059,31.7660026,-106.4510884,1133.9,0,0,3,5,-9999,1432693060,-17.77629662,203.5241547,-760.8048706,15.36495018,6.979605198,-1,86164.76933,0.078887939,-0.746505737,-0.652999878,86164.74183,0.0015449,0.06469564,-0.047577107,86164.74183,0.204923295,0.150625444,0.846224053,0.004129598,0.062172715,-0.040267017,0.015530485,0.007327916,0.023794947,XArbitraryZVertical,0.400271555,0.110124733,0.123730525,0.901302381,0.099459752,-0.748782992,-0.655310452,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.1,33,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693060,-18.05568886,203.5241547,-760.3999023,15.36190796,6.976562977,-1,86164.82886,0.117721558,-0.739746094,-0.638595581,86164.81191,-0.036265064,-0.01595127,0.008019311,86164.81191,0.204507405,0.15095319,0.846412659,-0.033682715,-0.018477371,0.015332408,-0.021680867,0.009924837,-0.005735226,XArbitraryZVertical,0.400359786,0.110195045,0.123611205,0.901270971,0.099653281,-0.748907983,-0.655138195,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.2,34,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693060,-18.50970459,203.7669983,-760.7037354,15.35657501,6.97123003,-1,86164.88839,0.100021362,-0.732711792,-0.645797729,86164.882,-0.002815494,0.001149953,-0.027661455,86164.84695,0.203870251,0.151159555,0.845581774,-0.014287812,-0.060729071,0.006905526,0.014268857,0.014638255,0.002946288,XArbitraryZVertical,0.40000505,0.110134865,0.123354236,0.901471022,0.099882141,-0.748357117,-0.655732572,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.2,35,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693060,-18.43985558,204.1138916,-760.6362915,15.35269547,6.967349529,-1,86164.94792,0.079299927,-0.734359741,-0.656356812,86164.91706,0.023632093,0.033963293,-0.021919946,86164.91706,0.205190545,0.147944361,0.845435305,0.026215393,0.031435411,-0.014604891,-0.018871022,0.002913898,0.01919581,XArbitraryZVertical,0.40006452,0.108945077,0.123304381,0.901596018,0.097789481,-0.748259962,-0.656158686,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.2,36,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693060,-18.12553978,203.5935364,-760.3323975,15.34407997,6.958734512,-1,86165.00745,0.100662231,-0.744796753,-0.640762329,86164.98713,-0.031807997,-0.040240897,-0.001579787,86164.95209,0.204008684,0.149694895,0.846793011,0.008925724,0.008057068,0.008488742,-0.019486429,0.014800245,-0.00137546,XArbitraryZVertical,0.400637402,0.10953993,0.123139498,0.901292039,0.098786354,-0.749159992,-0.654981375,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.3,37,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693060,-18.09061623,203.4200897,-760.2987061,15.33761024,6.952265263,-1,86165.06697,0.113754272,-0.73600769,-0.641220093,86165.05723,-0.007228618,0.030743532,-0.02229412,86165.02217,0.202649434,0.150717882,0.845048927,0.003117457,-0.021441644,-0.027822616,0.017596163,0.016329391,0.014309778,XArbitraryZVertical,0.399857434,0.109675258,0.122708417,0.901680661,0.099652372,-0.748003602,-0.656170726,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.4,38,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693060,-17.74137306,203.7669983,-760.3662109,15.33474731,6.949401855,-1,86165.12651,0.084762573,-0.726119995,-0.650970459,86165.09227,-0.007673899,-0.020180369,0.020030966,86165.09227,0.203647451,0.1489181,0.84468221,-0.00509487,-0.022706626,0.027343122,-0.018403297,0.00944838,0.009952775,XArbitraryZVertical,0.399746841,0.109051984,0.122793762,0.901793668,0.098511942,-0.747760177,-0.656620264,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.4,39,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693060,-18.23031044,203.8363647,-760.1636963,15.3320322,6.946686745,-1,86165.18602,0.073516846,-0.731689453,-0.622772217,86165.16237,-0.080521475,-0.073065422,-0.013959758,86165.16237,0.202628002,0.147612654,0.842455928,-0.07793583,-0.0755869,-0.006652,0.020554705,0.019961754,0.030280497,XArbitraryZVertical,0.398871115,0.108190518,0.122044555,0.902386709,0.097899273,-0.746280134,-0.658393264,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.5,40,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693060,-20.11620522,204.6688995,-760.6362305,14.98462105,6.599275112,-1,86165.24556,0.034317017,-0.684570313,-0.637008667,86165.23244,-0.139136319,-0.108372547,0.074499801,86165.1974,0.205089573,0.140551398,0.838997595,-0.15129824,-0.125431508,-0.003436588,0.002521587,0.020234054,0.050734032,XArbitraryZVertical,0.397598453,0.105383323,0.121708339,0.90332547,0.093608782,-0.743973672,-0.661619663,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.6,41,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-20.43052101,205.3280029,-760.8049927,14.77123833,6.385892391,-1,86165.3051,0.032073975,-0.66708374,-0.590820313,86165.2675,-0.019114572,0.006603574,-0.082035748,86165.2675,0.20466529,0.134301058,0.833430332,-0.016514374,0.004078805,-0.07472197,-0.047788508,0.008262702,0.032771721,XArbitraryZVertical,0.395466036,0.102291501,0.120218878,0.904815166,0.090024836,-0.740242064,-0.666286111,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.6,42,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-21.75763512,205.4667969,-760.9400024,14.718853,6.333507061,-1,86165.36464,0.005844116,-0.654998779,-0.514907837,86165.33758,0.076932599,0.020032298,0.053052033,86165.33758,0.205444686,0.125833111,0.831139499,0.079539426,0.017506793,0.060367703,-0.04655204,0.052298546,0.197101772,XArbitraryZVertical,0.394890032,0.098535676,0.118878035,0.905660309,0.084592201,-0.738699913,-0.668705165,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.6,43,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-22.17672348,205.9524689,-761.0750122,14.7160778,6.330732822,-1,86165.42415,-0.043228149,-0.638214111,-0.601623535,86165.40767,-0.252380586,-0.170581327,0.269563035,86165.37262,0.209874079,0.120224152,0.834405179,-0.024343584,-0.125713199,0.133032262,-0.074706279,0.08589837,0.15186277,XArbitraryZVertical,0.396494883,0.096987125,0.119796353,0.905005049,0.080550395,-0.740897179,-0.666770637,0,0,0,-1,86148.93704,automotive,2,17:24.3,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.7,44,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-24.76109886,208.9357605,-761.8850708,13.70617962,5.32083416,-1,86165.48369,-0.203262329,-0.662155151,-0.634689331,86165.47774,-0.308960242,-0.119107749,0.347727346,86165.44271,0.239615348,0.09024508,0.825111766,-0.031926438,-0.036588881,0.356445283,-0.142948315,0.099888511,0.079385191,XArbitraryZVertical,0.392733786,0.088899994,0.127338056,0.906444695,0.061145943,-0.734623611,-0.675713956,0,0,0,-1,86165.42505,automotive,1,17:40.8,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.8,45,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-28.67258644,213.0291443,-762.0201416,12.025177,3.639831543,-1,86165.54323,-0.020767212,-0.655578613,-0.666595459,86165.5128,-0.547685736,-0.167962374,0.297985089,86165.5128,0.279777248,0.052579972,0.80084635,-0.545080841,-0.170479044,0.305304557,-0.098961949,0.11278192,0.05754881,XArbitraryZVertical,0.382491535,0.078304347,0.138505551,0.910156507,0.03658402,-0.717945516,-0.695137322,0,0,0,-1,86165.42505,automotive,1,17:40.8,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.8,46,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-28.67258644,213.0291443,-762.0201416,12.025177,3.639831543,-1,86165.60277,-0.018386841,-0.473495483,-0.449615479,86165.58289,1.096093189,-1.727068489,0.684797253,86165.54783,0.29977035,0.02437469,0.802113858,0.486810178,-0.823547363,0.570178509,-0.037710544,0.063248612,0.028386801,XArbitraryZVertical,0.384310552,0.069384934,0.142169691,0.909548739,0.016943334,-0.718827248,-0.69498229,0,0,0,-1,86165.42505,automotive,1,17:40.8,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:40.9,47,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-37.89252472,210.9477844,-758.7799072,8.897377014,0.512031198,-1,86165.66227,-0.044448853,-0.380661011,-0.516571045,86165.61793,0.786197378,-0.076456692,-0.174893517,86165.61793,0.344999323,-0.089354581,0.867792496,0.788802207,-0.078973308,-0.167574182,-0.017228667,0.195673391,0.172451675,XArbitraryZVertical,0.420712239,0.032166969,0.13708662,0.896199619,-0.057691988,-0.762903631,-0.643932998,0,0,0,-1,86165.42505,automotive,1,17:40.8,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:41.0,48,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-38.90531921,210.6355743,-757.8011475,8.966791153,0.581445932,-1,86165.72182,0.12953186,-0.680053711,-0.78578186,86165.68802,-0.181897631,1.420337313,-0.291477389,86165.68802,0.34307345,-0.024518372,0.884275851,-0.179292813,1.417820692,-0.28415817,0.041250467,0.367969126,0.013358962,XArbitraryZVertical,0.423452806,0.062113555,0.149102496,0.891402307,-0.015539408,-0.773456216,-0.633659244,0,0,0,-1,86165.42505,automotive,1,17:40.8,null,0,0,0,0,null,0,-0.0291748,88.5373,0.0.0.0,33.234.95.54,1,0,
17:41.1,49,1432693060,31.7660026,-106.4510884,1133.828,0,0,3,5,-9999,1432693061,-33.80641556,211.8844299,-757.1260376,11.06324959,2.677903891,-1,86165.78135,0.021820068,-1.013977051,-0.812988281,86165.7581,0.010367952,-1.61136639,-0.819704738,86165.72306,0.308877185,0.029244458,0.878126889,-0.062400986,0.214160085,-0.880102873,0.110859193,0.089490362,-0.147461206,XArbitraryZVertical,0.417951746,0.078460266,0.145361795,0.893325402,0.018672666,-0.769544065,-0.638320625,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.1,50,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693061,-37.68297958,212.9598083,-755.8096924,12.06973648,3.684391499,-1,86165.84086,0.000518799,-0.801483154,-0.566970825,86165.8282,-0.434762912,-1.499411359,0.246750663,86165.79315,0.240451635,-0.03198678,0.877772652,0.035141513,-3.035568953,0.098937869,0.071991235,-0.301086247,-0.172144741,XArbitraryZVertical,0.423546634,0.036585742,0.101808844,0.899391289,-0.020431791,-0.769317806,-0.638539493,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.1,51,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693061,-46.44890594,214.5208435,-753.8183594,11.30616188,2.920815945,-1,86165.90039,-0.034393311,-0.941955566,-0.724990845,86165.8983,0.106076103,0.639450544,-0.406714233,86165.86323,0.251833012,-0.142933744,0.848846275,-0.560886443,-0.097128943,-0.106987253,0.077702671,-0.032394741,-0.004657333,XArbitraryZVertical,0.415663961,-0.012972598,0.084977771,0.90544683,-0.094136387,-0.750518441,-0.654110372,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.2,52,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693061,-52.38598633,219.7242889,-755.7084351,11.14283371,2.757488251,-1,86165.95991,0.077423096,-0.670318604,-0.795349121,86165.93332,0.337612127,0.36946673,-0.235970187,86165.93332,0.21819893,-0.088508553,0.856777706,0.340216696,0.366954595,-0.22865653,0.102243789,-0.173859656,-0.105011553,XArbitraryZVertical,0.416913416,0.005183516,0.080678878,0.905343721,-0.057886485,-0.755736291,-0.652312696,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.3,53,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693061,-52.70030594,222.3954163,-758.3748169,11.93245125,3.547105312,-1,86166.01944,-0.067153931,-0.849472046,-0.658889771,86166.00342,0.021423799,-0.873490739,-0.068748172,86165.96836,0.203886876,-0.066341391,0.860012057,-0.042223945,0.010124986,-0.296077371,0.120674357,0.087531827,-0.144355997,XArbitraryZVertical,0.417551647,0.012411986,0.078697774,0.905153703,-0.043251261,-0.757850409,-0.650993109,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.3,54,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693061,-53.99250031,225.6215363,-760.1636963,11.47771835,3.092373133,-1,86166.07897,0.073272705,-0.697784424,-0.453964233,86166.03846,-0.520649857,0.076423136,0.605254757,86166.03846,0.212527004,-0.101300668,0.846453406,-0.518042743,0.073922426,0.612555206,-0.016087886,-0.071026556,-0.060586955,XArbitraryZVertical,0.412760281,-0.002396298,0.075905308,0.907668217,-0.067011483,-0.748934984,-0.659246445,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.4,55,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693061,-55.07514572,229.1945496,-761.4800415,10.41243553,2.027090549,-1,86166.1385,-0.206481934,-0.587173462,-0.507720947,86166.10855,0.975121227,-0.687135509,0.605240109,86166.10855,0.296807422,-0.165896808,0.854477772,0.977728248,-0.689636171,0.612540424,0.169038847,0.125993252,0.226195648,XArbitraryZVertical,0.419545445,-0.013520708,0.100152588,0.902091054,-0.108430944,-0.754228115,-0.647597611,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.4,56,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693061,-65.83174133,234.8836365,-757.2272339,7.338592529,358.9532471,-1,86166.19802,-0.188949585,-0.848480225,-0.670684814,86166.17863,0.642895876,-1.932001398,1.009268278,86166.17863,0.410459677,-0.367776397,0.89268514,0.645502627,-1.934502125,1.016568661,0.003899505,-0.061496735,-0.103637055,XArbitraryZVertical,0.449098663,-0.074990724,0.103451935,0.884298863,-0.22554867,-0.778759003,-0.58537358,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.5,57,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-65.90158081,241.1278076,-753.7845459,5.519775391,357.1344299,-1,86166.25756,-0.208862305,-0.860610962,-0.838058472,86166.24873,-0.220767799,2.039374727,-0.065484202,86166.21368,0.454408708,-0.415060553,0.896139936,0.203613549,0.889289737,0.38693592,0.066408165,-0.073067024,-0.127015442,XArbitraryZVertical,0.454866652,-0.085439153,0.111692747,0.879386838,-0.251878738,-0.780921638,-0.571592987,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.6,58,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-62.37425613,243.0357361,-753.2108154,5.86895752,357.4836121,-1,86166.31709,-0.171783447,-1.336135864,-0.827362061,86166.28377,-0.668309889,1.255775263,0.27187386,86166.28377,0.456043531,-0.296636098,0.876925206,-0.665703237,1.25327456,0.27917394,-0.037278414,-0.117744252,-0.186371207,XArbitraryZVertical,0.439263076,-0.035417082,0.141307116,0.886468205,-0.186934233,-0.768776119,-0.611587167,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.6,59,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-63.94583893,245.5680847,-751.6920166,5.833496094,357.4481506,-1,86166.37661,-0.525360107,0.067779541,-0.347412109,86166.35386,-0.129994485,-1.321208065,-1.275195033,86166.35386,0.393199929,-0.34172039,0.83275831,-0.127387881,-1.323708534,-1.267894983,0.147135034,-0.245012164,0.044074956,XArbitraryZVertical,0.42125986,-0.074653518,0.108600809,0.897314241,-0.225473657,-0.739790082,-0.633933961,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.7,60,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-65.69203186,246.6087952,-751.0844727,6.604980469,358.219635,-1,86166.43614,-0.2940979,-0.680419922,-0.767654419,86166.42395,-0.362282054,-1.62051062,0.727551375,86166.38889,0.387944231,-0.307502406,0.839699947,0.287881732,2.176411152,-0.110193424,-0.174461693,0.607937694,0.286589533,XArbitraryZVertical,0.422217017,-0.059576994,0.11268539,0.89748837,-0.202094704,-0.744442821,-0.636366725,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.8,61,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-67.12391663,243.7295227,-744.0977783,3.974914551,355.5895691,-1,86166.49567,0.29486084,-0.755859375,-0.739852905,86166.45899,-0.550392307,-1.080873756,0.905808198,86166.45899,0.434447696,-0.395110402,0.805170621,-0.547786295,-1.083365798,0.913115799,-0.03251721,-0.09293966,0.211892456,XArbitraryZVertical,0.414067897,-0.093539394,0.119340034,0.897527779,-0.266738176,-0.720948875,-0.639596343,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.8,62,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-67.12391663,243.7295227,-744.0977783,3.974914551,355.5895691,-1,86166.5552,-0.312255859,-0.621505737,-0.645980835,86166.52908,-0.747059563,0.417325865,-0.182655833,86166.52908,0.446540663,-0.384977336,0.806936111,-0.744453549,0.414833784,-0.175348312,-0.104599521,-0.491680712,-0.016415577,XArbitraryZVertical,0.414751038,-0.086248216,0.126637083,0.896942513,-0.259765118,-0.722171247,-0.641085625,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.8,63,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-67.22869873,243.8336182,-743.4564209,4.757476807,356.3721313,-1,86166.61473,-0.205108643,-0.92616272,-0.663238525,86166.59916,-1.065199988,-0.054386543,-0.95221671,86166.59916,0.361248265,-0.318644111,0.767116797,-1.062594056,-0.056878567,-0.944909275,-0.033971887,0.096055262,0.065251574,XArbitraryZVertical,0.389901722,-0.078352593,0.10607646,0.911364528,-0.225534335,-0.694062471,-0.683675051,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:41.9,64,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-73.23561859,247.3025665,-742.7139893,6.228973389,357.8436279,-1,86166.67426,-0.227615356,-0.651916504,-0.71635437,86166.66924,-0.152271029,0.123859361,0.209082647,86166.6342,0.329672576,-0.320200356,0.749866868,-0.374397784,-0.378871769,-0.218459457,0.065095134,-0.208580121,-0.150187343,XArbitraryZVertical,0.380968501,-0.087008658,0.093150151,0.915759545,-0.230332568,-0.681541324,-0.694584966,0,0,0,-1,86165.74525,automotive,1,17:41.1,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:42.0,65,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-73.02606201,250.4246521,-742.848938,6.020385742,357.6350403,-1,86166.73379,-0.232879639,-0.657531738,-0.660522461,86166.70429,-0.264538982,0.300612298,0.131871215,86166.70429,0.336581328,-0.315946167,0.73394426,-0.261933059,0.29812032,0.13917847,-0.028864028,-0.026287096,0.039769124,XArbitraryZVertical,0.373913237,-0.085419649,0.098751881,0.918226792,-0.230718493,-0.669803619,-0.705784738,0,0,0,-1,86166.70688,automotive,2,17:42.0,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:42.0,66,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-73.02606201,250.4246521,-742.848938,6.020385742,357.6350403,-1,86166.79333,-0.214874268,-0.641067505,-0.765884399,86166.77439,-0.597172063,0.157095612,-0.114864268,86166.77439,0.32008352,-0.287259615,0.697528031,-0.594564617,0.154601574,-0.107554719,-0.009809636,0.017187726,-0.06946221,XArbitraryZVertical,0.355332295,-0.078901828,0.099933331,0.926027425,-0.217149585,-0.642325044,-0.735026896,0,0,0,-1,86166.70688,automotive,2,17:42.0,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:42.1,67,1432693061,31.7660026,-106.4510884,1133.472,0,83.3203125,3,5,-9999,1432693062,-73.2705307,252.1938171,-743.6251831,6.241577148,357.8562317,-1,86166.85285,-0.285140991,-0.380264282,-0.77305603,86166.84446,-0.530147755,-1.232329858,-1.458130232,86166.80944,0.307838994,-0.279203024,0.684828819,-0.247707069,0.011118987,-0.063602485,0.063534096,-0.035260469,-0.097369626,XArbitraryZVertical,0.348659752,-0.078545186,0.09683878,0.92891834,-0.213451698,-0.632540464,-0.744534075,0,0,0,-1,86166.70688,automotive,2,17:42.0,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:42.2,68,1432693062,31.7660026,-106.4510884,1133.791,0,305.859375,3,5,-9999,1432693062,-80.534729,253.1651154,-741.5325317,7.463592529,359.0782471,-1,86166.91238,-0.222763062,-0.576629639,-0.643569946,86166.87952,0.08431355,-1.102253613,-0.569395293,86166.87952,0.212927473,-0.289004401,0.678030702,0.086909384,-1.104746342,-0.562086463,0.301625341,-0.225476891,-0.291529387,XArbitraryZVertical,0.341660208,-0.100064546,0.051552814,0.933058249,-0.221959189,-0.627260506,-0.746510804,0,0,0,-1,86166.70688,automotive,2,17:42.0,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:42.2,69,1432693062,31.7660026,-106.4510884,1133.791,0,305.859375,3,5,-9999,1432693062,-90.27853394,247.9269714,-734.9509888,8.895731926,0.510386109,-1,86166.97192,-0.157226563,-0.568862915,-0.843856812,86166.94961,-0.408384035,-0.057662231,-0.329154993,86166.94961,0.208685974,-0.309980559,0.69438701,-0.40579927,-0.06014771,-0.321853399,-0.060621791,0.01616573,0.180338427,XArbitraryZVertical,0.349471905,-0.109355368,0.044524602,0.929477461,-0.234406888,-0.639914513,-0.731821597,0,0,0,-1,86166.70688,automotive,2,17:42.0,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
17:42.3,70,1432693062,31.7660026,-106.4510884,1133.791,0,305.859375,3,5,-9999,1432693062,-90.27853394,247.9269714,-734.9509888,8.895731926,0.510386109,-1,86167.03145,-0.258361816,-0.524597168,-0.894958496,86167.0197,0.168322966,-1.757374197,-0.741846957,86166.98466,0.187439706,-0.302475039,0.681104027,-0.272938192,-0.146279648,-0.134610578,0.041966252,0.058468852,-0.127714291,XArbitraryZVertical,0.342035439,-0.110485468,0.037100165,0.93243139,-0.231419384,-0.629651129,-0.741609454,0,0,0,-1,86166.70688,automotive,2,17:42.0,null,0,0,0,0,null,0,-0.1043701,88.53811,0.0.0.0,33.234.95.54,1,0,
